B1,B2,B3,B4,B5,B6,Sector
-80,-71,-71,-77,-86,-76,21
-82,-83,-72,-66,-87,-71,21
-83,-73,-72,-72,-86,-66,21
-80,-83,-72,-73,-85,-66,21
-87,-72,-73,-73,-73,-66,21
-86,-82,-73,-74,-72,-67,21
-87,-72,-73,-67,-79,-67,21
-81,-82,-74,-66,-82,-67,21
-81,-72,-73,-75,-75,-76,21
-83,-83,-74,-75,-76,-73,21
-85,-73,-73,-75,-80,-70,21
-80,-83,-73,-73,-86,-64,21
