B1,B2,B3,B4,B5,B6,Sector
-76,-91,-67,-92,-98,-66,14
-77,-92,-74,-80,-68,-100,14
-77,-82,-73,-80,-100,-100,14
-79,-90,-67,-81,-68,-64,14
-80,-82,-74,-79,-97,-95,14
-78,-82,-69,-82,-70,-70,15
-76,-81,-95,-74,-68,-100,15
-75,-81,-80,-77,-98,-69,15
-80,-76,-89,-76,-69,-103,15
-80,-82,-87,-76,-66,-68,15
-79,-78,-69,-73,-96,-98,15
-80,-82,-76,-70,-96,-67,15
-80,-79,-70,-72,-66,-98,15
-77,-80,-76,-72,-94,-68,15
-77,-79,-70,-98,-96,-67,15
-77,-77,-77,-77,-66,-87,15
-84,-74,-72,-86,-97,-75,15
-78,-78,-85,-84,-98,-93,15
-83,-74,-67,-86,-66,-98,15
-80,-76,-69,-86,-98,-96,15
-87,-72,-76,-86,-96,-97,15
-80,-76,-69,-78,-65,-69,15
-80,-73,-77,-79,-96,-71,15
-80,-75,-71,-79,-96,-73,15
-80,-74,-77,-89,-64,-73,15
-88,-80,-67,-88,-100,-73,15
-91,-76,-74,-87,-69,-70,15
-90,-72,-70,-86,-98,-69,15
-90,-80,-74,-76,-70,-69,15
-80,-77,-70,-80,-80,-72,15
-81,-86,-92,-72,-72,-70,15
-81,-91,-84,-80,-70,-69,15
-81,-84,-77,-76,-70,-100,15
-91,-78,-80,-84,-70,-69,15
-91,-82,-76,-102,-101,-100,15
-94,-78,-82,-98,-70,-69,15
-92,-81,-76,-70,-102,-70,15
-91,-78,-82,-70,-70,-97,15
-89,-87,-74,-73,-102,-97,15
-80,-77,-82,-73,-70,-97,15
-80,-86,-80,-72,-70,-100,15
-79,-84,-92,-76,-69,-70,15
-78,-92,-80,-78,-102,-69,15
-83,-98,-86,-74,-97,-71,15
-81,-94,-84,-76,-96,-72,15
-85,-90,-92,-76,-67,-100,15
-89,-93,-89,-81,-97,-79,15
-82,-77,-77,-81,-98,-77,15
-88,-81,-72,-81,-69,-95,15
-89,-76,-78,-80,-101,-64,15
-88,-80,-72,-80,-69,-64,15
-90,-76,-77,-76,-69,-94,15
-86,-78,-77,-77,-99,-95,15
-89,-75,-70,-81,-64,-64,15
-82,-78,-87,-93,-67,-96,15
-76,-85,-80,-76,-97,-71,15
-77,-88,-81,-76,-68,-71,15
-76,-85,-86,-74,-96,-72,15
-80,-90,-78,-78,-98,-72,15
-97,-90,-85,-79,-70,-96,15
-87,-84,-78,-78,-72,-70,15
-87,-91,-87,-78,-65,-70,15
-88,-87,-69,-72,-96,-70,15
-87,-81,-76,-70,-65,-69,15
-82,-76,-69,-70,-96,-98,15
-80,-80,-75,-77,-65,-100,15
-82,-78,-75,-77,-96,-68,15
-83,-80,-69,-76,-95,-98,15
-89,-78,-75,-77,-63,-103,15
-90,-74,-77,-73,-95,-68,15
-87,-78,-71,-72,-94,-100,15
-75,-74,-76,-73,-63,-67,15
-87,-78,-70,-76,-94,-96,15
-89,-78,-76,-77,-63,-100,15
-89,-75,-77,-77,-95,-97,15
-87,-85,-72,-74,-97,-96,15
-90,-81,-78,-74,-97,-71,15
-88,-88,-69,-80,-97,-80,15
-88,-77,-86,-80,-67,-69,15
-88,-84,-70,-79,-97,-97,15
-79,-76,-83,-74,-100,-98,15
-77,-82,-71,-73,-69,-67,15
-76,-78,-79,-75,-96,-98,15
-82,-87,-74,-72,-63,-68,15
-83,-81,-82,-72,-100,-68,15
-82,-87,-76,-80,-96,-98,15
-85,-78,-82,-76,-67,-70,15
-76,-74,-75,-75,-98,-70,15
-76,-75,-77,-73,-97,-98,15
-83,-76,-76,-72,-66,-69,15
-83,-78,-80,-73,-70,-72,15
-83,-75,-70,-78,-70,-102,15
-83,-77,-68,-78,-70,-71,15
-77,-74,-75,-79,-100,-71,15
-80,-77,-69,-80,-98,-68,15
-83,-77,-75,-78,-68,-69,15
-82,-81,-69,-86,-100,-98,15
-83,-76,-72,-86,-98,-69,15
-87,-80,-66,-86,-67,-69,15
-89,-77,-72,-78,-97,-100,15
-89,-80,-72,-79,-98,-68,15
-88,-82,-66,-79,-68,-100,15
-78,-85,-72,-89,-69,-70,15
-78,-83,-67,-88,-70,-69,15
-78,-83,-86,-78,-69,-70,15
-96,-88,-72,-86,-81,-94,16
-81,-82,-78,-85,-80,-63,16
-85,-87,-73,-82,-74,-95,16
-92,-82,-71,-82,-84,-94,16
-92,-85,-72,-83,-89,-71,16
-91,-86,-68,-93,-93,-100,16
-96,-96,-72,-78,-85,-96,16
-94,-75,-80,-92,-81,-70,16
-81,-80,-81,-88,-78,-98,16
-85,-76,-87,-88,-78,-97,16
-84,-80,-81,-90,-79,-97,16
-83,-80,-74,-88,-78,-67,16
-81,-85,-80,-88,-77,-96,16
-80,-78,-74,-91,-74,-96,16
-80,-82,-80,-83,-90,-63,16
-80,-79,-72,-86,-76,-62,16
-82,-80,-72,-83,-76,-94,16
-95,-84,-80,-82,-78,-93,16
-83,-87,-74,-82,-79,-63,16
-84,-84,-80,-83,-79,-90,16
-78,-90,-82,-84,-80,-61,16
-77,-94,-74,-96,-75,-93,16
-77,-96,-69,-87,-73,-60,16
-98,-94,-69,-90,-73,-92,16
-90,-80,-75,-84,-76,-91,16
-88,-82,-68,-88,-80,-60,16
-89,-80,-74,-98,-82,-91,16
-93,-82,-76,-94,-83,-91,16
-86,-78,-71,-89,-74,-61,16
-90,-83,-84,-87,-74,-92,16
-91,-80,-78,-88,-73,-91,16
-83,-83,-84,-90,-79,-62,16
-98,-78,-82,-89,-80,-93,16
-97,-82,-76,-92,-80,-93,16
-88,-78,-80,-92,-94,-60,16
-87,-83,-67,-96,-84,-94,16
-85,-79,-66,-76,-87,-62,16
-84,-84,-66,-77,-86,-94,16
-94,-88,-72,-78,-88,-93,16
-89,-88,-67,-93,-86,-61,16
-91,-90,-73,-87,-76,-96,16
-92,-100,-73,-86,-77,-96,16
-89,-90,-80,-86,-82,-66,16
-100,-81,-76,-76,-82,-94,16
-100,-86,-82,-76,-81,-62,16
-94,-77,-76,-76,-87,-92,16
-89,-83,-77,-76,-79,-94,16
-92,-78,-82,-76,-73,-62,16
-89,-84,-72,-84,-73,-95,16
-83,-80,-81,-85,-74,-96,16
-85,-82,-71,-83,-88,-64,16
-86,-80,-76,-83,-85,-95,16
-88,-83,-68,-83,-89,-64,16
-85,-83,-80,-84,-88,-96,16
-84,-83,-72,-83,-75,-95,16
-88,-88,-85,-81,-76,-65,16
-93,-98,-83,-82,-76,-96,16
-95,-85,-78,-82,-76,-94,16
-96,-85,-78,-82,-76,-64,16
-83,-81,-71,-76,-74,-94,16
-82,-84,-78,-76,-74,-62,16
-83,-84,-73,-83,-74,-92,16
-84,-85,-73,-84,-78,-92,16
-92,-88,-77,-81,-90,-62,16
-93,-83,-71,-76,-84,-92,16
-94,-88,-77,-76,-79,-93,16
-91,-85,-71,-76,-77,-66,16
-90,-89,-78,-87,-87,-96,16
-93,-84,-71,-88,-87,-98,16
-94,-90,-77,-87,-78,-96,16
-92,-85,-71,-82,-83,-96,16
-96,-91,-76,-83,-80,-65,16
-80,-90,-69,-77,-79,-96,16
-90,-84,-75,-77,-77,-62,16
-90,-86,-68,-76,-86,-96,16
-87,-82,-75,-89,-80,-94,16
-84,-82,-69,-87,-81,-62,16
-91,-82,-75,-85,-80,-93,16
-94,-86,-76,-83,-77,-62,16
-85,-82,-83,-83,-87,-94,16
-85,-85,-82,-79,-96,-62,16
-86,-85,-82,-84,-79,-93,16
-85,-87,-74,-84,-80,-64,16
-84,-82,-70,-85,-84,-93,16
-88,-87,-77,-88,-81,-93,16
-90,-86,-76,-92,-82,-66,16
-98,-84,-76,-91,-76,-96,16
-89,-81,-70,-86,-84,-96,16
-91,-84,-76,-85,-83,-66,16
-95,-81,-72,-82,-78,-96,16
-97,-83,-78,-82,-77,-66,16
-83,-87,-73,-83,-86,-96,16
-92,-85,-80,-93,-86,-96,16
-90,-90,-73,-78,-89,-95,16
-86,-86,-73,-92,-73,-96,16
-85,-88,-79,-88,-74,-65,16
-84,-82,-71,-88,-88,-100,16
-90,-81,-78,-90,-85,-65,16
-87,-85,-71,-90,-85,-97,16
-94,-83,-78,-91,-89,-65,16
-90,-76,-74,-86,-80,-96,17
-85,-80,-69,-84,-73,-68,17
-86,-75,-75,-84,-75,-63,17
-83,-73,-65,-91,-100,-95,17
-84,-75,-66,-94,-70,-63,17
-88,-71,-75,-85,-73,-96,17
-85,-80,-67,-86,-74,-95,17
-87,-77,-76,-85,-74,-66,17
-84,-80,-72,-78,-70,-96,17
-86,-78,-78,-78,-102,-66,17
-85,-94,-71,-75,-69,-98,17
-84,-92,-77,-76,-98,-96,17
-80,-97,-71,-78,-98,-65,17
-80,-96,-70,-78,-70,-96,17
-81,-98,-77,-76,-70,-74,17
-83,-91,-71,-76,-69,-96,17
-81,-89,-78,-77,-69,-64,17
-82,-83,-71,-79,-98,-96,17
-78,-84,-72,-78,-69,-65,17
-79,-78,-82,-78,-101,-96,17
-79,-74,-76,-80,-68,-65,17
-81,-73,-81,-79,-99,-97,17
-82,-80,-69,-79,-101,-75,17
-80,-83,-75,-78,-69,-73,17
-84,-80,-69,-78,-98,-66,17
-88,-83,-68,-78,-68,-96,17
-89,-80,-74,-77,-98,-66,17
-91,-83,-69,-78,-68,-97,17
-88,-80,-76,-78,-98,-96,17
-78,-74,-70,-76,-70,-66,17
-78,-77,-80,-76,-75,-96,17
-86,-73,-81,-78,-74,-67,17
-86,-77,-80,-81,-75,-97,17
-86,-78,-72,-80,-101,-67,17
-86,-74,-80,-74,-70,-96,17
-80,-77,-73,-78,-72,-67,17
-80,-80,-77,-78,-71,-98,17
-79,-84,-69,-80,-74,-85,17
-80,-80,-76,-81,-76,-87,17
-79,-79,-70,-78,-69,-67,17
-80,-82,-76,-80,-70,-97,17
-86,-92,-69,-79,-102,-97,17
-85,-90,-76,-82,-69,-67,17
-84,-91,-81,-83,-70,-96,17
-86,-86,-74,-78,-102,-98,17
-87,-88,-81,-82,-70,-67,17
-79,-82,-74,-80,-74,-100,17
-80,-86,-80,-78,-76,-98,17
-78,-90,-74,-80,-71,-78,17
-85,-73,-81,-81,-72,-78,17
-88,-76,-76,-74,-70,-73,17
-82,-73,-83,-74,-75,-73,17
-84,-76,-77,-79,-74,-96,17
-83,-72,-86,-77,-72,-66,17
-86,-76,-82,-77,-103,-97,17
-89,-72,-74,-80,-68,-95,17
-87,-90,-80,-81,-98,-66,17
-91,-82,-81,-81,-71,-65,17
-87,-84,-74,-77,-71,-98,17
-88,-80,-80,-77,-71,-98,17
-87,-84,-74,-77,-69,-95,17
-88,-80,-80,-87,-69,-96,17
-85,-84,-78,-86,-98,-65,17
-84,-80,-85,-82,-69,-97,17
-83,-76,-86,-82,-70,-96,17
-80,-72,-77,-82,-69,-68,17
-85,-76,-82,-82,-72,-97,17
-85,-72,-81,-78,-74,-95,17
-84,-76,-76,-82,-74,-65,17
-84,-73,-69,-83,-73,-97,17
-83,-77,-76,-81,-73,-65,17
-82,-74,-69,-96,-68,-96,17
-80,-80,-75,-91,-74,-97,17
-84,-76,-69,-92,-79,-65,17
-83,-80,-75,-87,-79,-96,17
-82,-76,-74,-83,-82,-68,17
-83,-79,-80,-82,-68,-67,17
-83,-78,-72,-83,-98,-99,17
-77,-76,-77,-96,-67,-68,17
-77,-82,-71,-93,-101,-97,17
-80,-96,-81,-82,-71,-78,17
-82,-91,-74,-81,-72,-82,17
-80,-86,-80,-78,-71,-78,17
-80,-89,-75,-79,-76,-73,17
-78,-91,-69,-78,-74,-74,17
-78,-82,-74,-81,-73,-74,17
-85,-80,-69,-80,-74,-80,17
-83,-82,-75,-74,-77,-80,17
-84,-78,-69,-78,-76,-81,17
-85,-82,-78,-78,-74,-73,17
-82,-77,-73,-80,-73,-66,17
-80,-80,-80,-81,-72,-96,17
-77,-81,-73,-78,-73,-66,17
-84,-89,-82,-80,-70,-96,17
-83,-91,-84,-79,-76,-96,17
-86,-93,-80,-82,-74,-67,17
-85,-86,-77,-90,-78,-97,17
-82,-83,-71,-94,-74,-96,17
-81,-84,-78,-81,-75,-83,17
-82,-83,-71,-79,-75,-71,17
-92,-74,-75,-87,-77,-94,18
-91,-78,-74,-87,-80,-94,18
-97,-74,-82,-91,-82,-64,18
-90,-78,-77,-93,-93,-94,18
-88,-74,-82,-85,-82,-94,18
-93,-78,-75,-81,-76,-63,18
-97,-74,-73,-89,-75,-94,18
-96,-77,-73,-85,-79,-63,18
-92,-86,-74,-78,-77,-68,18
-90,-86,-68,-96,-76,-97,18
-93,-81,-68,-88,-75,-96,18
-91,-88,-75,-87,-82,-70,18
-88,-85,-68,-90,-78,-70,18
-94,-91,-75,-98,-85,-80,18
-91,-91,-68,-87,-77,-81,18
-92,-92,-75,-87,-76,-79,18
-90,-77,-68,-89,-78,-72,18
-90,-81,-75,-84,-78,-71,18
-89,-77,-68,-87,-79,-86,18
-78,-82,-65,-90,-77,-83,18
-86,-79,-71,-90,-79,-70,18
-87,-80,-65,-79,-67,-70,18
-88,-78,-66,-87,-78,-69,18
-85,-78,-72,-90,-75,-97,18
-85,-74,-66,-94,-70,-98,18
-85,-78,-67,-84,-100,-70,18
-83,-75,-73,-84,-75,-68,18
-83,-78,-72,-78,-73,-97,18
-86,-74,-66,-80,-73,-87,18
-89,-85,-72,-84,-82,-68,18
-77,-87,-65,-84,-84,-67,18
-78,-87,-73,-82,-83,-100,18
-78,-86,-67,-78,-73,-97,18
-77,-82,-74,-77,-73,-73,18
-82,-75,-67,-77,-75,-73,18
-83,-77,-67,-83,-84,-66,18
-83,-76,-72,-82,-82,-97,18
-83,-80,-67,-82,-83,-96,18
-77,-77,-73,-82,-73,-66,18
-77,-81,-68,-83,-72,-68,18
-76,-78,-69,-82,-74,-69,18
-76,-98,-74,-77,-76,-98,18
-82,-93,-68,-80,-72,-68,18
-82,-86,-74,-81,-72,-70,18
-83,-84,-68,-81,-71,-68,18
-83,-88,-74,-79,-70,-78,18
-97,-76,-68,-84,-70,-79,18
-95,-79,-78,-83,-73,-98,18
-76,-80,-74,-83,-84,-98,18
-76,-84,-72,-93,-84,-67,18
-80,-84,-66,-90,-85,-98,18
-80,-88,-70,-81,-73,-96,18
-83,-74,-73,-85,-74,-66,18
-85,-80,-67,-83,-86,-96,18
-84,-84,-80,-91,-85,-66,18
-86,-89,-71,-90,-84,-97,18
-90,-80,-82,-83,-75,-78,18
-91,-82,-81,-85,-77,-78,18
-90,-82,-89,-85,-102,-82,18
-95,-86,-90,-88,-70,-72,18
-86,-84,-82,-87,-99,-71,18
-90,-89,-74,-83,-73,-96,18
-86,-89,-67,-92,-72,-65,18
-87,-89,-73,-75,-71,-96,18
-80,-84,-66,-74,-69,-64,18
-80,-86,-73,-76,-100,-91,18
-80,-79,-73,-93,-68,-60,18
-80,-84,-70,-92,-73,-91,18
-86,-84,-74,-80,-82,-76,18
-88,-87,-71,-85,-72,-73,18
-86,-94,-65,-92,-71,-75,18
-80,-88,-71,-78,-72,-67,18
-81,-83,-65,-81,-100,-96,18
-82,-84,-72,-92,-71,-97,18
-84,-85,-66,-94,-82,-97,18
-91,-80,-72,-95,-77,-66,18
-87,-85,-76,-85,-71,-97,18
-90,-87,-82,-80,-96,-70,18
-82,-82,-76,-80,-65,-71,18
-88,-86,-82,-80,-97,-69,18
-78,-84,-76,-92,-96,-102,18
-78,-86,-82,-90,-66,-100,18
-78,-83,-75,-88,-100,-61,18
-80,-86,-65,-89,-96,-94,18
-86,-83,-72,-81,-66,-92,18
-84,-91,-65,-84,-69,-93,18
-87,-93,-72,-83,-101,-94,18
-88,-84,-66,-83,-102,-95,18
-80,-82,-66,-78,-72,-94,18
-81,-84,-72,-78,-74,-71,18
-84,-82,-76,-77,-77,-71,18
-85,-87,-82,-93,-77,-98,18
-74,-83,-76,-85,-70,-70,18
-77,-86,-76,-81,-70,-98,18
-80,-83,-76,-89,-82,-70,18
-79,-86,-82,-85,-74,-92,18
-80,-82,-72,-78,-81,-63,18
-80,-87,-79,-86,-71,-94,18
-77,-84,-72,-80,-71,-95,18
-78,-85,-80,-77,-70,-64,18
-93,-87,-82,-90,-82,-69,19
-89,-82,-80,-90,-78,-66,19
-92,-86,-88,-83,-75,-96,19
-89,-81,-83,-98,-76,-76,19
-89,-84,-83,-95,-79,-73,19
-90,-81,-76,-92,-78,-68,19
-87,-84,-78,-82,-88,-95,19
-96,-84,-78,-87,-83,-66,19
-96,-86,-74,-90,-83,-96,19
-97,-79,-76,-89,-77,-62,19
-91,-80,-83,-90,-77,-92,19
-95,-81,-76,-96,-80,-93,19
-91,-83,-86,-100,-76,-71,19
-92,-78,-70,-88,-76,-74,19
-93,-91,-76,-91,-86,-72,19
-92,-84,-81,-89,-83,-73,19
-88,-81,-73,-85,-82,-66,19
-90,-83,-79,-84,-76,-98,19
-90,-79,-71,-98,-76,-98,19
-89,-81,-78,-96,-76,-67,19
-90,-85,-73,-92,-81,-67,19
-91,-88,-80,-85,-78,-96,19
-89,-84,-72,-82,-76,-96,19
-87,-85,-80,-85,-76,-64,19
-88,-82,-77,-86,-77,-64,19
-92,-82,-83,-90,-78,-95,19
-96,-84,-78,-87,-78,-96,19
-92,-91,-76,-91,-75,-64,19
-97,-91,-71,-82,-75,-73,19
-93,-94,-79,-82,-77,-74,19
-96,-100,-73,-85,-82,-95,19
-92,-98,-79,-84,-81,-64,19
-94,-91,-71,-85,-88,-95,19
-96,-93,-75,-84,-82,-95,19
-94,-87,-68,-84,-77,-64,19
-94,-93,-83,-85,-79,-95,19
-95,-88,-77,-84,-82,-95,19
-86,-90,-83,-84,-83,-64,19
-88,-86,-77,-85,-87,-96,19
-87,-91,-83,-85,-91,-68,19
-87,-82,-77,-85,-86,-99,19
-88,-86,-84,-94,-92,-66,19
-91,-83,-83,-87,-73,-96,19
-90,-86,-76,-93,-77,-96,19
-88,-82,-83,-91,-76,-65,19
-95,-86,-76,-84,-83,-65,19
-92,-82,-83,-86,-84,-97,19
-95,-92,-76,-82,-78,-71,19
-98,-97,-90,-92,-78,-70,19
-95,-92,-82,-94,-78,-67,19
-88,-93,-89,-92,-76,-98,19
-90,-89,-82,-89,-76,-63,19
-93,-95,-87,-85,-76,-94,19
-92,-93,-80,-88,-82,-62,19
-88,-88,-86,-86,-80,-93,19
-90,-89,-73,-91,-77,-93,19
-87,-85,-80,-98,-78,-62,19
-84,-88,-72,-86,-75,-93,19
-86,-83,-79,-92,-78,-92,19
-84,-87,-72,-87,-85,-63,19
-92,-75,-77,-90,-81,-94,19
-92,-79,-73,-88,-84,-93,19
-89,-81,-78,-92,-80,-63,19
-97,-85,-72,-87,-78,-95,19
-98,-80,-78,-87,-80,-93,19
-91,-84,-77,-89,-88,-63,19
-86,-81,-71,-102,-78,-94,19
-86,-85,-77,-100,-79,-94,19
-85,-82,-77,-87,-87,-71,19
-87,-86,-95,-93,-88,-73,19
-89,-83,-94,-91,-76,-74,19
-86,-86,-95,-92,-75,-66,19
-90,-83,-90,-88,-79,-98,19
-93,-87,-89,-88,-78,-96,19
-84,-90,-72,-84,-78,-64,19
-85,-94,-79,-87,-80,-96,19
-98,-92,-72,-86,-76,-94,19
-88,-89,-79,-86,-85,-64,19
-91,-92,-72,-82,-86,-95,19
-84,-94,-72,-83,-78,-62,19
-82,-89,-79,-86,-79,-98,19
-84,-88,-75,-83,-80,-100,19
-92,-84,-81,-87,-80,-69,19
-92,-89,-76,-90,-98,-70,19
-93,-84,-81,-94,-97,-95,19
-87,-87,-75,-92,-82,-65,19
-87,-85,-81,-89,-82,-64,19
-86,-90,-75,-92,-83,-96,19
-89,-88,-78,-94,-77,-63,19
-81,-96,-71,-85,-89,-92,19
-81,-92,-78,-94,-84,-94,19
-80,-100,-71,-87,-85,-63,19
-80,-92,-78,-93,-82,-93,19
-96,-91,-71,-91,-78,-63,19
-92,-80,-77,-84,-75,-94,19
-91,-84,-73,-86,-76,-63,19
-87,-90,-71,-82,-79,-93,19
-97,-87,-77,-92,-78,-68,19
-85,-93,-72,-90,-88,-98,19
-86,-88,-81,-82,-85,-68,19
-85,-83,-65,-102,-80,-95,20
-82,-86,-71,-100,-85,-63,20
-84,-83,-76,-97,-91,-98,20
-85,-87,-70,-82,-93,-95,20
-85,-88,-75,-88,-92,-63,20
-87,-83,-69,-88,-78,-64,20
-97,-87,-75,-83,-79,-94,20
-95,-81,-70,-83,-80,-60,20
-94,-83,-75,-89,-80,-90,20
-84,-82,-66,-90,-81,-90,20
-85,-87,-70,-87,-80,-91,20
-86,-86,-63,-80,-78,-91,20
-85,-88,-69,-78,-78,-61,20
-90,-85,-62,-89,-79,-74,20
-89,-90,-69,-90,-80,-74,20
-91,-82,-62,-83,-80,-73,20
-84,-84,-76,-83,-80,-93,20
-83,-81,-69,-80,-84,-94,20
-89,-85,-70,-80,-83,-96,20
-89,-82,-76,-79,-85,-64,20
-89,-84,-69,-82,-80,-64,20
-92,-81,-76,-82,-79,-96,20
-94,-76,-70,-82,-72,-72,20
-92,-80,-73,-85,-81,-70,20
-84,-78,-67,-85,-81,-93,20
-83,-82,-73,-85,-81,-94,20
-83,-78,-66,-82,-75,-64,20
-92,-82,-73,-82,-75,-63,20
-92,-78,-67,-86,-75,-63,20
-95,-81,-70,-87,-81,-95,20
-91,-84,-77,-91,-81,-94,20
-83,-83,-70,-82,-82,-93,20
-84,-82,-76,-83,-80,-63,20
-84,-82,-70,-78,-82,-93,20
-92,-85,-76,-79,-80,-71,20
-90,-82,-70,-78,-84,-70,20
-91,-82,-77,-84,-84,-71,20
-90,-81,-73,-85,-80,-98,20
-92,-78,-67,-83,-90,-61,20
-91,-82,-73,-82,-84,-92,20
-88,-82,-66,-85,-76,-62,20
-88,-78,-73,-84,-74,-91,20
-91,-94,-67,-85,-83,-92,20
-89,-91,-73,-82,-82,-61,20
-92,-93,-62,-82,-84,-92,20
-92,-89,-68,-82,-74,-91,20
-84,-93,-62,-83,-75,-67,20
-84,-92,-68,-82,-75,-98,20
-84,-90,-62,-83,-76,-67,20
-85,-85,-68,-83,-82,-97,20
-90,-85,-68,-82,-84,-98,20
-90,-82,-70,-84,-80,-63,20
-85,-84,-77,-86,-80,-94,20
-85,-81,-71,-86,-77,-64,20
-85,-89,-77,-82,-77,-95,20
-85,-90,-70,-84,-80,-63,20
-92,-86,-76,-82,-84,-62,20
-90,-90,-70,-82,-79,-93,20
-91,-90,-78,-92,-79,-62,20
-89,-85,-68,-80,-80,-93,20
-92,-89,-62,-82,-85,-92,20
-91,-81,-69,-80,-84,-94,20
-92,-85,-62,-80,-83,-62,20
-86,-82,-68,-80,-84,-95,20
-85,-86,-62,-96,-80,-96,20
-85,-82,-69,-94,-87,-65,20
-92,-85,-62,-88,-85,-97,20
-90,-82,-74,-87,-78,-66,20
-89,-85,-68,-96,-74,-98,20
-89,-82,-75,-91,-76,-66,20
-85,-85,-68,-82,-81,-96,20
-85,-82,-67,-82,-82,-62,20
-85,-86,-74,-83,-86,-94,20
-92,-82,-68,-85,-90,-95,20
-92,-85,-72,-87,-72,-61,20
-90,-86,-66,-84,-72,-92,20
-91,-86,-72,-85,-73,-92,20
-91,-90,-72,-86,-82,-92,20
-92,-84,-66,-84,-86,-70,20
-93,-88,-72,-87,-83,-71,20
-85,-82,-67,-93,-90,-67,20
-82,-81,-68,-92,-72,-94,20
-82,-82,-62,-100,-72,-64,20
-99,-82,-68,-97,-72,-64,20
-92,-86,-62,-82,-92,-95,20
-94,-79,-68,-88,-91,-95,20
-81,-92,-62,-88,-87,-64,20
-83,-88,-69,-83,-71,-67,20
-82,-80,-62,-92,-75,-67,20
-83,-84,-66,-89,-75,-98,20
-84,-80,-80,-92,-95,-68,20
-85,-82,-69,-94,-93,-100,20
-84,-80,-77,-89,-93,-64,20
-86,-84,-69,-88,-92,-96,20
-85,-82,-77,-84,-78,-63,20
-85,-82,-68,-89,-79,-96,20
-86,-84,-74,-93,-80,-94,20
-86,-80,-71,-87,-80,-94,20
-85,-84,-75,-86,-81,-62,20
-85,-80,-67,-92,-93,-93,20
-98,-88,-82,-83,-82,-100,21
-91,-82,-70,-78,-77,-97,21
-90,-88,-76,-77,-79,-96,21
-89,-77,-70,-77,-78,-64,21
-85,-80,-79,-81,-82,-95,21
-93,-77,-71,-82,-80,-95,21
-93,-81,-76,-82,-80,-65,21
-93,-80,-72,-72,-81,-86,21
-92,-84,-78,-72,-79,-85,21
-88,-76,-78,-72,-84,-86,21
-86,-80,-80,-78,-84,-97,21
-85,-77,-81,-79,-86,-96,21
-84,-93,-85,-78,-84,-66,21
-84,-88,-79,-72,-84,-66,21
-85,-89,-85,-73,-79,-66,21
-89,-93,-69,-73,-79,-97,21
-88,-83,-76,-78,-78,-97,21
-89,-88,-69,-78,-82,-65,21
-89,-78,-69,-83,-82,-94,21
-85,-75,-77,-83,-83,-65,21
-84,-78,-70,-73,-78,-96,21
-83,-75,-71,-73,-78,-65,21
-85,-78,-77,-73,-81,-97,21
-92,-74,-71,-81,-80,-66,21
-94,-78,-77,-82,-80,-96,21
-96,-75,-71,-81,-80,-66,21
-88,-77,-77,-73,-82,-98,21
-89,-81,-71,-72,-81,-66,21
-89,-77,-76,-73,-89,-98,21
-89,-80,-76,-76,-80,-65,21
-96,-77,-69,-78,-80,-97,21
-94,-80,-76,-78,-80,-96,21
-98,-77,-69,-83,-80,-96,21
-87,-78,-76,-82,-78,-83,21
-88,-74,-69,-78,-82,-83,21
-91,-78,-76,-78,-83,-66,21
-89,-75,-69,-83,-84,-97,21
-86,-79,-71,-81,-81,-66,21
-86,-75,-77,-84,-78,-97,21
-96,-75,-71,-77,-80,-97,21
-92,-78,-77,-75,-81,-66,21
-93,-77,-71,-73,-81,-98,21
-95,-80,-77,-80,-80,-97,21
-87,-80,-71,-78,-80,-85,21
-88,-76,-85,-77,-82,-85,21
-88,-80,-84,-73,-80,-66,21
-93,-76,-79,-72,-81,-96,21
-91,-80,-85,-73,-83,-66,21
-90,-92,-79,-77,-81,-98,21
-89,-91,-85,-77,-81,-96,21
-87,-89,-78,-77,-85,-66,21
-86,-93,-76,-81,-79,-98,21
-86,-89,-70,-82,-83,-65,21
-88,-93,-76,-82,-81,-96,21
-89,-75,-69,-74,-81,-96,21
-88,-78,-76,-73,-82,-99,21
-86,-75,-70,-72,-83,-64,21
-88,-78,-70,-83,-79,-96,21
-86,-75,-80,-73,-78,-97,21
-95,-78,-80,-74,-79,-65,21
-93,-75,-87,-76,-83,-82,21
-90,-79,-80,-77,-80,-82,21
-90,-90,-86,-77,-80,-87,21
-91,-93,-80,-82,-82,-94,21
-93,-90,-86,-82,-82,-96,21
-94,-93,-69,-83,-80,-65,21
-94,-91,-76,-82,-79,-65,21
-89,-91,-69,-79,-80,-80,21
-88,-94,-76,-76,-85,-79,21
-87,-90,-69,-80,-96,-97,21
-94,-78,-70,-82,-91,-66,21
-93,-78,-76,-84,-86,-98,21
-96,-74,-72,-75,-87,-97,21
-97,-78,-78,-76,-87,-67,21
-87,-75,-77,-76,-96,-97,21
-88,-79,-70,-77,-92,-99,21
-86,-75,-77,-76,-91,-66,21
-88,-79,-70,-77,-84,-98,21
-90,-76,-77,-76,-84,-95,21
-91,-80,-81,-76,-85,-65,21
-90,-76,-87,-76,-84,-96,21
-88,-80,-80,-76,-82,-96,21
-88,-80,-86,-77,-90,-96,21
-87,-76,-87,-83,-96,-65,21
-87,-94,-71,-82,-96,-96,21
-88,-89,-71,-76,-93,-97,21
-100,-92,-70,-76,-82,-66,21
-100,-90,-76,-75,-78,-97,21
-94,-93,-70,-82,-82,-96,21
-87,-92,-76,-82,-80,-66,21
-90,-80,-70,-81,-80,-96,21
-90,-76,-86,-76,-81,-97,21
-90,-80,-80,-76,-79,-64,21
